ts,price,volume,dt
1783130400,0.016,71797.25,2026-07-04 02:00:00+00:00
1783134000,0.017,173050.53,2026-07-04 03:00:00+00:00
1783137600,0.017,86297.31,2026-07-04 04:00:00+00:00
1783141200,0.017,42353.37,2026-07-04 05:00:00+00:00
1783144800,0.017,33389.09,2026-07-04 06:00:00+00:00
1783148400,0.018,22935.53,2026-07-04 07:00:00+00:00
1783152000,0.018,17745.34,2026-07-04 08:00:00+00:00
1783155600,0.018,16877.81,2026-07-04 09:00:00+00:00
1783159200,0.018,7755.59,2026-07-04 10:00:00+00:00
1783162800,0.018,7322.03,2026-07-04 11:00:00+00:00
1783166400,0.017,305093.65,2026-07-04 12:00:00+00:00
1783170000,0.017,14592.33,2026-07-04 13:00:00+00:00
1783173600,0.017,128393.99,2026-07-04 14:00:00+00:00
1783177200,0.017,25250.48,2026-07-04 15:00:00+00:00
1783180800,0.017,35282.0,2026-07-04 16:00:00+00:00
1783184400,0.016,45667.41,2026-07-04 17:00:00+00:00
1783188000,0.017,52797.54,2026-07-04 18:00:00+00:00
1783191600,0.017,159564.37,2026-07-04 19:00:00+00:00
1783195200,0.017,63434.09,2026-07-04 20:00:00+00:00
1783198800,0.017,106981.26,2026-07-04 21:00:00+00:00
1783202400,0.017,67367.41,2026-07-04 22:00:00+00:00
1783206000,0.017,40127.42,2026-07-04 23:00:00+00:00
1783209600,0.017,72854.79,2026-07-05 00:00:00+00:00
1783213200,0.017,59201.52,2026-07-05 01:00:00+00:00
1783216800,0.017,43032.92,2026-07-05 02:00:00+00:00
1783220400,0.017,37778.29,2026-07-05 03:00:00+00:00
1783224000,0.017,29191.57,2026-07-05 04:00:00+00:00
1783227600,0.016,106315.6,2026-07-05 05:00:00+00:00
1783231200,0.017,40935.36,2026-07-05 06:00:00+00:00
1783234800,0.017,43669.64,2026-07-05 07:00:00+00:00
1783238400,0.017,76201.12,2026-07-05 08:00:00+00:00
1783242000,0.017,47704.41,2026-07-05 09:00:00+00:00
1783245600,0.017,23555.1,2026-07-05 10:00:00+00:00
1783249200,0.017,137595.34,2026-07-05 11:00:00+00:00
1783252800,0.016,64592.5,2026-07-05 12:00:00+00:00
1783256400,0.014,23695.81,2026-07-05 13:00:00+00:00
1783260000,0.015,70470.02,2026-07-05 14:00:00+00:00
1783263600,0.015,43626.47,2026-07-05 15:00:00+00:00
1783267200,0.016,171310.91,2026-07-05 16:00:00+00:00
1783270800,0.016,70951.35,2026-07-05 17:00:00+00:00
1783274400,0.016,120202.72,2026-07-05 18:00:00+00:00
1783278000,0.016,195793.24,2026-07-05 19:00:00+00:00
1783281600,0.018,218339.12,2026-07-05 20:00:00+00:00
1783285200,0.021,491200.78,2026-07-05 21:00:00+00:00
1783288800,0.057,1104135.96,2026-07-05 22:00:00+00:00
1783292400,0.055,1256524.99,2026-07-05 23:00:00+00:00
1783296000,0.054,423024.68,2026-07-06 00:00:00+00:00
1783299600,0.057,279975.52,2026-07-06 01:00:00+00:00
1783303200,0.054,165918.0,2026-07-06 02:00:00+00:00
1783306800,0.059,163446.83,2026-07-06 03:00:00+00:00
1783310400,0.054,766027.64,2026-07-06 04:00:00+00:00
1783314000,0.052,355387.62,2026-07-06 05:00:00+00:00
1783317600,0.051,196394.3,2026-07-06 06:00:00+00:00
1783321200,0.051,125116.91,2026-07-06 07:00:00+00:00
1783324800,0.052,98137.86,2026-07-06 08:00:00+00:00
1783328400,0.051,85599.49,2026-07-06 09:00:00+00:00
1783332000,0.051,28444.08,2026-07-06 10:00:00+00:00
1783335600,0.051,50690.84,2026-07-06 11:00:00+00:00
1783339200,0.052,67494.38,2026-07-06 12:00:00+00:00
